in1 in2 in3 target
2.0 2.0 2.0 3.141592653589793
2.0459259244444445 1.7803703677777778 1.691851848888889 4.267731477603288
1.6033333300000001 2.311481481111111 2.4 1.8159422329881716
1.7803703677777778 2.1344444433333334 1.9574074055555557 2.677467102363063
1.6033333300000001 1.7803703677777778 2.2229629622222222 2.5454296873873745
2.311481481111111 2.4 2.0459259244444445 2.957802281274101
2.4 1.9574074055555557 1.9574074055555557 3.935760438091023
2.0459259244444445 2.4 2.4 2.2317589770915185
2.0459259244444445 1.7803703677777778 1.8688888866666669 3.863455683458323
2.311481481111111 2.1344444433333334 1.7803703677777778 3.8218626398022963
2.4 1.6033333300000001 1.7803703677777778 5.28271196688561
2.0459259244444445 1.6033333300000001 1.691851848888889 4.738966326083524
1.7803703677777778 2.2229629622222222 1.6033333300000001 3.138587047611334
1.691851848888889 1.7803703677777778 2.2229629622222222 2.685960456409271
2.0459259244444445 1.6033333300000001 1.9574074055555557 4.096045063409277
2.0459259244444445 2.1344444433333334 2.0459259244444445 2.943709932017355
1.6033333300000001 1.691851848888889 2.1344444433333334 2.789693583959564
1.6033333300000001 1.6033333300000001 1.9574074055555557 3.2099527616716443
2.4 2.0459259244444445 2.311481481111111 3.1886788875076553
2.0459259244444445 1.9574074055555557 1.691851848888889 3.8817379758511956
1.7803703677777778 2.0459259244444445 2.1344444433333334 2.5616244809645097
2.0459259244444445 2.1344444433333334 1.8688888866666669 3.222563153393659
2.1344444433333334 1.7803703677777778 2.2229629622222222 3.3886143015187518
2.1344444433333334 2.0459259244444445 2.0459259244444445 3.203943970545092
1.6033333300000001 2.0459259244444445 1.6033333300000001 3.071071749034969
1.691851848888889 2.4 2.1344444433333334 2.075133787948394
1.8688888866666669 2.311481481111111 2.0459259244444445 2.483036056671537
1.8688888866666669 2.2229629622222222 2.2229629622222222 2.3762870228789232
1.7803703677777778 2.1344444433333334 2.4 2.1837058059570147
2.311481481111111 1.6033333300000001 1.7803703677777778 5.087871200625059
1.7803703677777778 2.0459259244444445 1.691851848888889 3.231751729852804
1.691851848888889 1.691851848888889 2.2229629622222222 2.8264912254311674
1.8688888866666669 2.0459259244444445 2.1344444433333334 2.6889862979821246
2.2229629622222222 1.6033333300000001 1.6033333300000001 5.4333096125291656
