in1 in2 target
3.0 3.0 13.5
3.747368410526316 4.582456136842105 25.758227054736842
2.4947368210526317 5.0 18.710526157894737
1.2421052315789474 4.582456136842105 8.537839111578947
2.9122806842105264 1.8684210263157897 8.162049697368424
3.1210526157894742 1.2421052315789474 5.815013673157897
4.791228068421053 3.1210526157894742 22.430512343684217
3.9561403421052637 3.9561403421052637 23.476569609649125
5.0 3.329824547368421 24.97368410526316
4.164912273684211 3.9561403421052637 24.715466200877195
2.4947368210526317 3.538596478947369 13.241800396315792
2.703508752631579 3.329824547368421 13.503314712807018
3.747368410526316 4.164912273684211 23.411191030526314
4.164912273684211 2.9122806842105264 18.19409034912281
2.077192957894737 3.538596478947369 11.025521530350881
5.0 1.6596490947368423 12.447368210526317
5.0 4.791228068421053 35.9342105131579
4.582456136842105 3.1210526157894742 21.453130068947374
1.0333333 3.329824547368421 5.161227881929825
3.747368410526316 3.1210526157894742 17.543600970000004
3.9561403421052637 2.9122806842105264 17.282086653508774
3.9561403421052637 2.077192957894737 12.326500288596494
2.4947368210526317 4.582456136842105 17.148033083157895
4.373684205263158 2.703508752631579 17.73644029526316
3.1210526157894742 3.747368410526316 17.543600970000007
2.2859648894736844 4.373684205263158 14.997132796315793
3.747368410526316 2.2859648894736844 12.849528921578948
3.329824547368421 1.8684210263157897 9.332271297368424
2.703508752631579 4.791228068421053 19.429690528245615
4.164912273684211 3.1210526157894742 19.498365519473687
3.538596478947369 4.791228068421053 25.431334159122812
2.9122806842105264 4.164912273684211 18.19409034912281
5.0 3.1210526157894742 23.407894618421057
4.164912273684211 2.703508752631579 16.889815178771933
1.0333333 2.9122806842105264 4.5140349149122825
3.1210526157894742 1.4508771631578947 6.7923959478947395
2.2859648894736844 1.6596490947368423 5.690849339122809
4.791228068421053 1.0333333 7.42640326649123
3.329824547368421 3.1210526157894742 15.58883642052632
3.9561403421052637 3.1210526157894742 18.520983244736847
2.077192957894737 1.8684210263157897 5.821606497368423
1.0333333 1.0333333 1.6016665633333351
1.4508771631578947 4.164912273684211 9.064164156666667
4.373684205263158 3.9561403421052637 25.954362792105268
4.582456136842105 3.538596478947369 24.323194726140358
2.077192957894737 1.4508771631578947 4.5206277391228085
1.8684210263157897 3.747368410526316 10.502492897368422
3.538596478947369 2.9122806842105264 15.458079262280705
4.791228068421053 2.9122806842105264 20.930101435964918
1.0333333 1.6596490947368423 2.572456013859651
3.9561403421052637 3.329824547368421 19.759879835964913
1.0333333 2.4947368210526317 3.8668419478947382
5.0 2.077192957894737 15.578947184210527
4.582456136842105 1.6596490947368423 11.407903768771932
3.9561403421052637 3.538596478947369 20.998776427192986
2.9122806842105264 2.077192957894737 9.074053392982458
1.4508771631578947 3.9561403421052637 8.609810514912283
3.1210526157894742 2.2859648894736844 10.70192504684211
2.2859648894736844 3.747368410526316 12.84952892157895
4.164912273684211 1.2421052315789474 7.75988898631579
4.791228068421053 1.8684210263157897 13.428046897368425
3.747368410526316 1.0333333 5.808420848947368
3.747368410526316 5.0 28.105263078947367
1.2421052315789474 1.4508771631578947 2.7032131721052646
1.0333333 2.2859648894736844 3.5432454643859668
4.582456136842105 2.4947368210526317 17.148033083157898
4.582456136842105 1.4508771631578947 9.972871440175439
1.4508771631578947 3.538596478947369 7.70110323140351
2.077192957894737 4.373684205263158 13.627479046842108
1.4508771631578947 1.4508771631578947 3.1575668138596504
1.2421052315789474 2.703508752631579 5.037063547894737
1.8684210263157897 3.329824547368421 9.332271297368422
4.373684205263158 4.582456136842105 30.063324040526318
2.2859648894736844 1.8684210263157897 6.406717297368424
1.4508771631578947 2.2859648894736844 4.974981380877194
1.4508771631578947 1.8684210263157897 4.066274097368423
1.0333333 2.077192957894737 3.219648980877195
4.791228068421053 2.077192957894737 14.928457805087723
3.747368410526316 1.6596490947368423 9.32897488526316
3.329824547368421 3.329824547368421 16.631597274385967
1.6596490947368423 5.0 12.447368210526317
2.077192957894737 2.077192957894737 6.47209587649123
1.4508771631578947 3.329824547368421 7.246749589649124
3.329824547368421 1.6596490947368423 8.289510443508775
4.791228068421053 2.703508752631579 19.42969052824562
4.164912273684211 4.791228068421053 29.932566882280707
2.4947368210526317 2.703508752631579 10.116814246842107
1.6596490947368423 3.1210526157894742 7.769778222631582
4.373684205263158 3.747368410526316 24.584709042631584
3.329824547368421 3.538596478947369 17.67435812824562
4.582456136842105 4.164912273684211 28.628291711929826
1.0333333 3.747368410526316 5.808420848947369
4.791228068421053 4.373684205263158 31.43297779000001
1.6596490947368423 2.4947368210526317 6.210581560000002
1.6596490947368423 1.8684210263157897 4.651384897368423
3.329824547368421 4.373684205263158 21.845401543684215
1.8684210263157897 3.1210526157894742 8.747160497368423
4.164912273684211 4.373684205263158 27.32401654157895
4.373684205263158 3.329824547368421 21.845401543684215
4.582456136842105 1.0333333 7.102806782982457
2.077192957894737 5.0 15.578947184210527
4.582456136842105 4.582456136842105 31.49835636912281
5.0 2.2859648894736844 17.144736671052634
2.2859648894736844 1.2421052315789474 4.2591134226315805
3.538596478947369 3.538596478947369 18.782497561228077
2.703508752631579 4.164912273684211 16.88981517877193
5.0 3.747368410526316 28.10526307894737
3.329824547368421 1.4508771631578947 7.246749589649124
2.703508752631579 4.373684205263158 17.73644029526316
2.703508752631579 2.9122806842105264 11.810064479824563
1.6596490947368423 3.329824547368421 8.289510443508775
1.0333333 1.8684210263157897 2.896052497368423
4.582456136842105 3.747368410526316 25.758227054736846
2.4947368210526317 2.2859648894736844 8.554321172105265
1.0333333 3.9561403421052637 6.132017332456142
2.2859648894736844 4.582456136842105 15.713000754561406
3.9561403421052637 1.4508771631578947 8.609810514912281
4.164912273684211 4.164912273684211 26.019741371228072
2.077192957894737 4.791228068421053 14.928457805087723
4.373684205263158 5.0 32.80263153947369
3.9561403421052637 4.373684205263158 25.954362792105268
1.8684210263157897 1.8684210263157897 5.236495697368423
5.0 1.2421052315789474 9.315789236842106
5.0 1.8684210263157897 14.013157697368422
4.791228068421053 2.4947368210526317 17.92927962052632
4.582456136842105 3.329824547368421 22.888162397543862
3.9561403421052637 1.2421052315789474 7.370913923684212
1.2421052315789474 1.6596490947368423 3.0921882347368435
3.1210526157894742 3.329824547368421 15.58883642052632
1.0333333 4.791228068421053 7.42640326649123
3.9561403421052637 5.0 29.671052565789473
1.8684210263157897 3.9561403421052637 11.087603697368422
2.077192957894737 3.1210526157894742 9.724542772105266
