in1 in2 in3 target
2.0 2.0 2.0 0.039788735772973836
1.40333333 1.40333333 1.6692592566666666 0.04767232605009208
2.6 1.80222222 2.3340740733333334 0.04918588720457828
2.3340740733333334 2.6 1.80222222 0.039639035864378905
1.80222222 2.6 2.6 0.021215427134840918
1.40333333 1.80222222 2.6 0.023832482796103664
1.6692592566666666 1.5362962933333333 2.4670370366666665 0.0350480029772348
2.0681481466666667 2.0681481466666667 2.0681481466666667 0.03847764565328963
1.9351851833333333 2.6 1.5362962933333333 0.03855354658701162
2.3340740733333334 1.80222222 1.40333333 0.07344049417495499
1.80222222 1.80222222 1.5362962933333333 0.05179825785642353
2.4670370366666665 1.9351851833333333 2.0681481466666667 0.0490525546226502
2.0681481466666667 2.2011111100000003 2.2011111100000003 0.033969397915447966
1.5362962933333333 2.4670370366666665 2.6 0.019059701787992468
2.2011111100000003 2.0681481466666667 1.80222222 0.04699396799918437
1.5362962933333333 1.9351851833333333 1.40333333 0.04501753888816552
2.0681481466666667 1.40333333 2.2011111100000003 0.053280583845110675
1.9351851833333333 1.5362962933333333 2.3340740733333334 0.04294603254946266
1.80222222 2.2011111100000003 1.40333333 0.04642967780378649
1.40333333 1.6692592566666666 1.40333333 0.04767232605009208
1.6692592566666666 2.4670370366666665 1.40333333 0.038368729589470706
1.6692592566666666 1.40333333 2.3340740733333334 0.040554444277722076
1.40333333 2.6 2.0681481466666667 0.020768062540458057
1.40333333 2.6 1.80222222 0.023832482796103664
1.80222222 1.40333333 2.4670370366666665 0.04142494746885439
2.4670370366666665 2.0681481466666667 1.9351851833333333 0.0490525546226502
1.40333333 1.80222222 2.3340740733333334 0.02654776726146355
2.4670370366666665 1.9351851833333333 1.80222222 0.05629047783691151
1.40333333 1.9351851833333333 1.9351851833333333 0.02981988166134894
1.40333333 1.40333333 2.6 0.030606719825364486
1.9351851833333333 2.3340740733333334 1.80222222 0.03660915390284787
1.40333333 1.5362962933333333 2.0681481466666667 0.03514749260250616
1.40333333 2.2011111100000003 2.3340740733333334 0.021736738246711296
1.80222222 2.2011111100000003 1.5362962933333333 0.04241129438764953
2.6 2.0681481466666667 2.6 0.03847764565328963
1.5362962933333333 1.9351851833333333 2.0681481466666667 0.030546463926269193
2.2011111100000003 1.5362962933333333 2.3340740733333334 0.04884751608743657
1.9351851833333333 1.9351851833333333 2.6 0.03060671982536448
2.4670370366666665 1.80222222 1.6692592566666666 0.06525798688112185
2.4670370366666665 1.40333333 1.5362962933333333 0.09106048993121753
2.0681481466666667 2.2011111100000003 2.4670370366666665 0.030307781375154916
1.40333333 1.5362962933333333 2.4670370366666665 0.029464584684171898
2.2011111100000003 1.80222222 1.5362962933333333 0.06326285381522964
1.5362962933333333 1.5362962933333333 1.40333333 0.056706036865772774
1.80222222 2.2011111100000003 2.2011111100000003 0.029601556262743484
2.0681481466666667 2.3340740733333334 1.6692592566666666 0.042240918527055964
2.4670370366666665 2.4670370366666665 2.6 0.030606719825364486
2.2011111100000003 1.9351851833333333 2.2011111100000003 0.04112137289562977
2.2011111100000003 1.80222222 2.2011111100000003 0.044155193883886126
2.0681481466666667 2.6 2.6 0.024345858031682106
2.3340740733333334 1.9351851833333333 2.4670370366666665 0.03890510312939817
1.9351851833333333 1.40333333 2.4670370366666665 0.044481165348238066
2.0681481466666667 1.9351851833333333 1.9351851833333333 0.04394674570419997
2.3340740733333334 1.5362962933333333 2.6 0.04650037334865876
2.0681481466666667 2.0681481466666667 2.2011111100000003 0.03615331874180021
2.0681481466666667 1.9351851833333333 2.4670370366666665 0.03447256359693496
1.40333333 1.5362962933333333 1.5362962933333333 0.047315236000560826
2.3340740733333334 2.4670370366666665 2.6 0.028957145820025627
2.3340740733333334 1.80222222 1.9351851833333333 0.053256656848655166
2.2011111100000003 2.2011111100000003 2.4670370366666665 0.03225629383070335
2.0681481466666667 2.3340740733333334 1.80222222 0.039124500563193956
2.3340740733333334 2.6 2.3340740733333334 0.030606719825364486
1.9351851833333333 1.6692592566666666 2.6 0.0354826073181438
2.2011111100000003 2.4670370366666665 2.4670370366666665 0.028779335560408424
1.5362962933333333 1.9351851833333333 1.80222222 0.03505373091911708
2.4670370366666665 1.9351851833333333 2.3340740733333334 0.043463894780005764
2.3340740733333334 2.3340740733333334 1.6692592566666666 0.04767232605009208
1.80222222 1.6692592566666666 1.6692592566666666 0.05146961141202605
1.6692592566666666 1.9351851833333333 1.40333333 0.04891370488070127
1.80222222 2.4670370366666665 2.4670370366666665 0.023563898154966022
2.3340740733333334 1.5362962933333333 1.40333333 0.0861527109218683
2.3340740733333334 2.2011111100000003 1.6692592566666666 0.05055207787716504
2.2011111100000003 2.6 2.0681481466666667 0.032574451282345776
1.6692592566666666 2.3340740733333334 2.3340740733333334 0.024382860846090867
2.3340740733333334 1.80222222 2.6 0.03963903586437891
1.6692592566666666 1.6692592566666666 2.0681481466666667 0.03847764565328963
1.40333333 2.3340740733333334 2.3340740733333334 0.020498482287526494
1.40333333 2.6 2.3340740733333334 0.018401913865383906
1.5362962933333333 2.6 2.2011111100000003 0.021362388297971605
1.9351851833333333 1.80222222 2.4670370366666665 0.03463607384133991
1.9351851833333333 1.80222222 1.40333333 0.060889651193068335
2.0681481466666667 1.9351851833333333 1.80222222 0.047189014872142464
1.6692592566666666 2.4670370366666665 1.6692592566666666 0.03225629383070335
1.80222222 2.0681481466666667 1.9351851833333333 0.03583391841094948
2.4670370366666665 1.6692592566666666 2.3340740733333334 0.05038802981161013
2.4670370366666665 1.80222222 2.4670370366666665 0.044155193883886126
2.3340740733333334 1.9351851833333333 1.9351851833333333 0.049597491321340385
1.80222222 1.6692592566666666 2.6 0.03304466357175414
1.6692592566666666 1.6692592566666666 2.2011111100000003 0.03615331874180021
2.2011111100000003 1.40333333 2.6 0.04800626451897002
2.2011111100000003 1.6692592566666666 1.80222222 0.05822372254870996
1.6692592566666666 1.5362962933333333 2.0681481466666667 0.0418077987040731
2.6 2.4670370366666665 1.5362962933333333 0.054589967002954994
2.3340740733333334 1.80222222 2.0681481466666667 0.04983274211448262
2.4670370366666665 2.3340740733333334 2.0681481466666667 0.04066956485868354
1.9351851833333333 1.5362962933333333 1.80222222 0.05561978984269223
2.3340740733333334 2.2011111100000003 1.40333333 0.06013148988643486
2.6 2.0681481466666667 1.80222222 0.055510290345079115
2.3340740733333334 2.4670370366666665 1.5362962933333333 0.04900654870989208
2.6 1.40333333 2.3340740733333334 0.06316667390099305
2.3340740733333334 1.9351851833333333 2.0681481466666667 0.04640882738031006
1.9351851833333333 2.3340740733333334 2.4670370366666665 0.026743753595308
2.2011111100000003 1.80222222 2.4670370366666665 0.03939563386261302
2.3340740733333334 1.9351851833333333 1.5362962933333333 0.06247514281721727
2.2011111100000003 1.40333333 2.0681481466666667 0.060351715108269414
2.3340740733333334 1.40333333 2.2011111100000003 0.060131489886434866
1.5362962933333333 1.5362962933333333 2.4670370366666665 0.03225629383070335
2.2011111100000003 2.4670370366666665 2.3340740733333334 0.030418780418904903
1.6692592566666666 1.5362962933333333 1.5362962933333333 0.05628127971228623
1.9351851833333333 2.3340740733333334 2.2011111100000003 0.029974784243904956
2.6 2.4670370366666665 2.3340740733333334 0.03593132065430025
1.5362962933333333 1.6692592566666666 1.9351851833333333 0.037845896318398624
1.6692592566666666 2.6 2.3340740733333334 0.021889001282521216
1.5362962933333333 1.80222222 1.40333333 0.04833880821118167
1.9351851833333333 1.6692592566666666 1.9351851833333333 0.04767232605009208
2.6 2.6 1.80222222 0.044155193883886126
1.40333333 2.3340740733333334 1.9351851833333333 0.02472371970499782
1.6692592566666666 2.4670370366666665 2.4670370366666665 0.021825419019818548
2.2011111100000003 1.40333333 1.5362962933333333 0.08124493191251905
2.4670370366666665 1.6692592566666666 1.9351851833333333 0.06077423235901668
2.4670370366666665 2.2011111100000003 2.6 0.03430445243632163
1.6692592566666666 1.5362962933333333 1.9351851833333333 0.044680334549227686
1.9351851833333333 1.40333333 2.6 0.04220641628776817
2.4670370366666665 2.2011111100000003 1.9351851833333333 0.04608942704945933
1.9351851833333333 1.40333333 1.9351851833333333 0.05670603686577277
2.6 2.0681481466666667 1.5362962933333333 0.06511887005955742
1.40333333 2.4670370366666665 1.40333333 0.03225629383070335
2.2011111100000003 1.9351851833333333 1.40333333 0.06449836885084428
