in1 in2 in3 target
2.0 2.0 2.0 -1.6645873461885696
1.7803703677777778 2.311481481111111 1.6033333300000001 -0.13387568159868177
1.9574074055555557 1.7803703677777778 1.9574074055555557 -1.3139916210824907
2.2229629622222222 2.4 2.2229629622222222 -3.237931255194393
1.6033333300000001 1.7803703677777778 1.8688888866666669 -0.8383672679894881
1.9574074055555557 2.1344444433333334 2.311481481111111 -2.8192728775684963
2.4 2.2229629622222222 1.7803703677777778 -1.10993401360299
2.4 1.9574074055555557 1.6033333300000001 -0.1528246423348808
2.1344444433333334 1.8688888866666669 2.2229629622222222 -2.4209871937932976
2.1344444433333334 2.311481481111111 2.2229629622222222 -2.9943283971480286
1.691851848888889 2.311481481111111 2.311481481111111 -2.6389051439878597
1.6033333300000001 2.0459259244444445 2.0459259244444445 -1.5005859116165334
2.311481481111111 2.4 1.7803703677777778 -1.1541316527981658
1.6033333300000001 1.8688888866666669 1.9574074055555557 -1.1298175426113126
2.4 2.311481481111111 1.6033333300000001 -0.1804689864827836
2.4 2.1344444433333334 2.0459259244444445 -2.343382786448936
1.691851848888889 2.311481481111111 1.8688888866666669 -1.1485578768885278
2.2229629622222222 1.7803703677777778 2.311481481111111 -2.670629335183097
1.9574074055555557 2.1344444433333334 2.1344444433333334 -2.2321827614978202
2.311481481111111 2.2229629622222222 2.311481481111111 -3.4673180159097785
2.2229629622222222 2.4 2.1344444433333334 -2.850408707950908
1.691851848888889 2.0459259244444445 2.1344444433333334 -1.8493363382974235
2.311481481111111 2.0459259244444445 2.1344444433333334 -2.5266436308401996
2.2229629622222222 2.311481481111111 2.2229629622222222 -3.118507555621956
2.4 2.4 1.6033333300000001 -0.1873800725197593
1.6033333300000001 1.7803703677777778 1.6033333300000001 -0.0928613723007008
1.9574074055555557 1.9574074055555557 2.2229629622222222 -2.3253407887283144
1.6033333300000001 1.9574074055555557 1.9574074055555557 -1.1833305022100042
1.691851848888889 1.6033333300000001 1.9574074055555557 -1.0227916234139287
1.691851848888889 2.2229629622222222 1.8688888866666669 -1.1045736862509856
2.2229629622222222 2.1344444433333334 1.9574074055555557 -1.7890319368925196
1.9574074055555557 2.311481481111111 2.1344444433333334 -2.417326500004805
2.4 1.691851848888889 2.0459259244444445 -1.8574653054527286
2.311481481111111 2.0459259244444445 1.7803703677777778 -0.9838616119507009
1.691851848888889 2.311481481111111 1.7803703677777778 -0.8135915711032359
2.2229629622222222 2.0459259244444445 2.1344444433333334 -2.4298854461912316
2.311481481111111 1.6033333300000001 2.2229629622222222 -2.249253446304463
2.2229629622222222 2.311481481111111 2.4 -3.788977943331259
2.1344444433333334 1.6033333300000001 2.1344444433333334 -1.828404761320046
