in1 in2 in3 target
2.0 2.0 2.0 2.0
2.1344444433333334 2.2229629622222222 2.2229629622222222 2.1326834909743537
2.311481481111111 1.9574074055555557 1.7803703677777778 2.2622418649770526
1.8688888866666669 2.311481481111111 1.8688888866666669 1.8688888866666666
2.0459259244444445 1.8688888866666669 1.8688888866666669 2.0375749246442547
2.0459259244444445 2.2229629622222222 2.0459259244444445 2.0459259244444445
2.4 1.8688888866666669 2.2229629622222222 2.377239005805432
1.9574074055555557 1.7803703677777778 1.8688888866666669 1.9531224945176724
1.691851848888889 2.2229629622222222 2.311481481111111 1.6222610390980892
1.7803703677777778 2.4 1.691851848888889 1.793876424869365
2.2229629622222222 2.2229629622222222 2.1344444433333334 2.2229629622222222
1.691851848888889 2.311481481111111 2.0459259244444445 1.6429571202756512
2.0459259244444445 1.8688888866666669 1.6033333300000001 2.023605791659256
1.7803703677777778 1.9574074055555557 1.6033333300000001 1.7892162344302551
1.7803703677777778 2.4 2.0459259244444445 1.7441135447312133
1.9574074055555557 2.4 1.8688888866666669 1.9666281173481075
1.6033333300000001 1.6033333300000001 2.2229629622222222 1.6033333300000003
2.2229629622222222 1.8688888866666669 1.691851848888889 2.1713757658669883
2.4 2.2229629622222222 1.8688888866666669 2.377239005805432
2.1344444433333334 2.0459259244444445 1.9574074055555557 2.130537107249826
1.9574074055555557 1.691851848888889 2.4 1.9865588339557574
2.311481481111111 2.4 1.8688888866666669 2.3206955441826036
2.311481481111111 1.691851848888889 2.4 2.3249640372519766
2.2229629622222222 2.2229629622222222 1.8688888866666669 2.2229629622222222
1.8688888866666669 1.6033333300000001 1.8688888866666669 1.868888886666667
1.6033333300000001 1.9574074055555557 2.2229629622222222 1.552514643881714
1.691851848888889 2.1344444433333334 1.6033333300000001 1.7023987229183408
2.0459259244444445 2.0459259244444445 1.7803703677777778 2.045925924444444
1.9574074055555557 2.311481481111111 2.2229629622222222 1.936888750629571
1.8688888866666669 2.4 2.311481481111111 1.8202940516602604
2.1344444433333334 1.8688888866666669 2.4 2.1510927557958475
2.2229629622222222 2.1344444433333334 1.8688888866666669 2.21516143422809
1.9574074055555557 2.2229629622222222 1.9574074055555557 1.9574074055555555
2.4 2.0459259244444445 2.4 2.4
1.6033333300000001 2.1344444433333334 2.4 1.5151532108028758
1.7803703677777778 1.7803703677777778 1.9574074055555557 1.7803703677777778
2.0459259244444445 2.4 1.6033333300000001 2.0858345219855026
1.9574074055555557 2.2229629622222222 1.6033333300000001 1.9822935528778611
1.691851848888889 2.4 1.8688888866666669 1.6629849979204308
1.6033333300000001 1.9574074055555557 1.9574074055555557 1.5719363289575425
2.2229629622222222 2.1344444433333334 1.6033333300000001 2.2083850473043296
2.1344444433333334 2.1344444433333334 1.7803703677777778 2.1344444433333334
1.691851848888889 1.9574074055555557 2.4 1.6497683359701958
2.311481481111111 2.0459259244444445 1.8688888866666669 2.2818438278608397
1.8688888866666669 1.691851848888889 2.2229629622222222 1.885039312278018
2.0459259244444445 1.6033333300000001 2.1344444433333334 2.0564614321213845
1.691851848888889 1.8688888866666669 1.9574074055555557 1.6796535767117347
2.4 2.0459259244444445 1.7803703677777778 2.3439992380491423
1.7803703677777778 1.691851848888889 2.2229629622222222 1.7904344721582022
2.4 1.7803703677777778 2.4 2.4
1.6033333300000001 1.8688888866666669 1.9574074055555557 1.579130556149527
2.0459259244444445 1.6033333300000001 1.9574074055555557 2.0349821125600798
2.1344444433333334 2.0459259244444445 2.4 2.139744791915133
2.311481481111111 2.4 1.9574074055555557 2.3186967685968387
2.0459259244444445 1.7803703677777778 2.0459259244444445 2.045925924444444
1.9574074055555557 2.0459259244444445 1.6033333300000001 1.9660338796198118
1.691851848888889 1.9574074055555557 1.9574074055555557 1.6740280625439934
1.7803703677777778 1.8688888866666669 1.6033333300000001 1.7848951022867303
1.691851848888889 1.9574074055555557 1.7803703677777778 1.6855862195914229
2.2229629622222222 1.6033333300000001 2.311481481111111 2.23706237290825
1.6033333300000001 2.311481481111111 1.7803703677777778 1.5732692721478123
1.691851848888889 2.1344444433333334 1.9574074055555557 1.6636077169803107
1.7803703677777778 2.1344444433333334 2.4 1.7332664324273426
1.9574074055555557 2.2229629622222222 1.691851848888889 1.9755882804352172
1.6033333300000001 2.4 2.311481481111111 1.4919133527593942
1.8688888866666669 2.311481481111111 2.0459259244444445 1.851078170294124
2.311481481111111 1.691851848888889 1.8688888866666669 2.236946333599878
2.0459259244444445 2.2229629622222222 2.2229629622222222 2.0389005063590013
1.6033333300000001 2.0459259244444445 2.4 1.5277630966669231
2.2229629622222222 1.9574074055555557 1.8688888866666669 2.198657920872053
2.2229629622222222 1.7803703677777778 2.311481481111111 2.2325789294674006
2.311481481111111 1.9574074055555557 2.4 2.3186967685968387
1.9574074055555557 2.1344444433333334 1.691851848888889 1.9697718793007402
1.6033333300000001 2.0459259244444445 1.8688888866666669 1.5738625723929183
1.8688888866666669 2.4 2.1344444433333334 1.8382940459750268
1.6033333300000001 1.7803703677777778 1.691851848888889 1.5988327345992688
1.6033333300000001 2.0459259244444445 1.9574074055555557 1.5651212491845394
1.691851848888889 2.4 1.7803703677777778 1.6769886836758034
1.9574074055555557 1.691851848888889 1.7803703677777778 1.9439606269824412
1.6033333300000001 2.1344444433333334 1.7803703677777778 1.5796697321274162
2.1344444433333334 2.2229629622222222 1.7803703677777778 2.1423022693532046
1.8688888866666669 2.1344444433333334 1.8688888866666669 1.8688888866666669
2.2229629622222222 1.6033333300000001 1.691851848888889 2.1273862971385715
2.311481481111111 1.8688888866666669 2.0459259244444445 2.2818438278608397
2.311481481111111 1.9574074055555557 2.1344444433333334 2.2962630604605168
1.8688888866666669 1.6033333300000001 1.691851848888889 1.8547297472504545
1.691851848888889 1.6033333300000001 1.9574074055555557 1.6984793087967283
2.4 1.8688888866666669 1.6033333300000001 2.2840301447140248
1.691851848888889 1.7803703677777778 1.9574074055555557 1.6855862195914229
1.691851848888889 1.691851848888889 2.2229629622222222 1.691851848888889
2.4 2.311481481111111 1.8688888866666669 2.3888062795349785
2.0459259244444445 1.8688888866666669 1.691851848888889 2.0284718433462
2.2229629622222222 1.9574074055555557 2.0459259244444445 2.211281168961478
1.7803703677777778 2.4 2.4 1.7038218229913864
1.9574074055555557 2.311481481111111 2.311481481111111 1.9306593466686437
1.6033333300000001 1.7803703677777778 2.1344444433333334 1.5796697321274162
1.8688888866666669 1.8688888866666669 2.0459259244444445 1.868888886666667
1.9574074055555557 1.9574074055555557 2.4 1.9574074055555557
2.2229629622222222 2.311481481111111 2.311481481111111 2.22126933877234
1.9574074055555557 2.2229629622222222 1.7803703677777778 1.9692217922459538
2.0459259244444445 1.7803703677777778 1.8688888866666669 2.033123604203135
1.7803703677777778 2.1344444433333334 1.6033333300000001 1.7973002943745606
2.0459259244444445 2.2229629622222222 1.9574074055555557 2.0496815301874545
2.4 1.9574074055555557 1.9574074055555557 2.3509842622898067
1.8688888866666669 1.691851848888889 1.7803703677777778 1.8643864954521898
2.1344444433333334 1.7803703677777778 1.9574074055555557 2.1178047297822964
1.7803703677777778 1.7803703677777778 2.2229629622222222 1.7803703677777776
1.7803703677777778 2.2229629622222222 2.4 1.7229612260341212
1.691851848888889 1.9574074055555557 2.0459259244444445 1.6686864291008938
1.8688888866666669 2.311481481111111 2.1344444433333334 1.8428215231557306
1.7803703677777778 1.7803703677777778 1.6033333300000001 1.780370367777778
1.691851848888889 2.1344444433333334 2.1344444433333334 1.6471761705404977
2.0459259244444445 1.7803703677777778 1.691851848888889 2.0192000784969717
1.691851848888889 2.311481481111111 1.8688888866666669 1.6660115677445704
1.691851848888889 1.691851848888889 1.8688888866666669 1.6918518488888892
1.7803703677777778 1.7803703677777778 2.1344444433333334 1.7803703677777778
2.1344444433333334 2.311481481111111 1.6033333300000001 2.158735866097331
2.1344444433333334 2.1344444433333334 1.691851848888889 2.1344444433333334
2.2229629622222222 1.691851848888889 2.4 2.246181898433033
2.311481481111111 2.0459259244444445 2.4 2.316780821798275
2.311481481111111 2.1344444433333334 1.9574074055555557 2.2962630604605168
1.8688888866666669 2.4 1.6033333300000001 1.9047962971647923
2.1344444433333334 1.691851848888889 2.311481481111111 2.1541980911433285
1.9574074055555557 1.7803703677777778 2.4 1.9763322468607394
2.1344444433333334 1.7803703677777778 2.0459259244444445 2.126284517838755
2.0459259244444445 1.7803703677777778 2.311481481111111 2.063306523106041
2.1344444433333334 2.4 2.1344444433333334 2.1344444433333334
1.6033333300000001 1.691851848888889 1.8688888866666669 1.596758800526813
2.311481481111111 1.7803703677777778 2.1344444433333334 2.287710400285041
1.9574074055555557 2.0459259244444445 1.8688888866666669 1.9594109609787504
1.691851848888889 2.2229629622222222 2.0459259244444445 1.6489178484177234
1.8688888866666669 2.0459259244444445 2.0459259244444445 1.8612605114001632
2.2229629622222222 1.7803703677777778 1.691851848888889 2.1572647956579196
1.6033333300000001 1.6033333300000001 1.7803703677777778 1.60333333
1.691851848888889 1.6033333300000001 2.311481481111111 1.705979388836822
1.691851848888889 1.7803703677777778 1.8688888866666669 1.6875684096423926
1.8688888866666669 1.7803703677777778 1.691851848888889 1.8643864954521898
2.2229629622222222 1.9574074055555557 2.4 2.2338048363407768
2.0459259244444445 2.0459259244444445 1.9574074055555557 2.0459259244444445
1.7803703677777778 1.6033333300000001 1.691851848888889 1.7756272937601432
2.0459259244444445 2.0459259244444445 2.0459259244444445 2.0459259244444445
2.311481481111111 1.691851848888889 2.1344444433333334 2.28316336971855
1.691851848888889 2.1344444433333334 2.311481481111111 1.632337494702984
2.2229629622222222 1.6033333300000001 2.0459259244444445 2.1933038485354834
2.2229629622222222 2.311481481111111 2.1344444433333334 2.224726766973138
2.4 1.691851848888889 1.691851848888889 2.260416782003191
1.9574074055555557 1.8688888866666669 2.2229629622222222 1.9631690453201516
1.9574074055555557 1.9574074055555557 1.9574074055555557 1.9574074055555557
2.4 2.0459259244444445 2.2229629622222222 2.385405327416649
2.1344444433333334 1.8688888866666669 2.2229629622222222 2.140204676777655
1.691851848888889 1.6033333300000001 1.6033333300000001 1.689411861007052
2.4 2.1344444433333334 1.7803703677777778 2.3586917968533903
1.8688888866666669 2.4 1.9574074055555557 1.858161563817114
1.691851848888889 1.691851848888889 2.1344444433333334 1.6918518488888892
1.8688888866666669 2.1344444433333334 1.6033333300000001 1.8879480515908307
2.0459259244444445 1.6033333300000001 2.0459259244444445 2.0459259244444445
1.7803703677777778 1.6033333300000001 2.311481481111111 1.804716895274103
1.8688888866666669 1.6033333300000001 2.0459259244444445 1.8818612446968332
2.4 1.8688888866666669 2.0459259244444445 2.3529064196885416
1.691851848888889 2.4 2.4 1.593454296621488
2.0459259244444445 1.7803703677777778 2.1344444433333334 2.0519481189698356
2.0459259244444445 2.311481481111111 2.0459259244444445 2.0459259244444445
2.1344444433333334 2.1344444433333334 2.2229629622222222 2.134444443333333
1.6033333300000001 1.691851848888889 2.311481481111111 1.5878267577343415
2.0459259244444445 2.1344444433333334 1.7803703677777778 2.0519481189698356
2.2229629622222222 2.311481481111111 1.691851848888889 2.2347688365272647
2.4 1.6033333300000001 2.311481481111111 2.3821206356960243
2.311481481111111 2.2229629622222222 2.4 2.313177639600482
1.6033333300000001 2.4 2.0459259244444445 1.5277630966669231
1.8688888866666669 1.691851848888889 2.1344444433333334 1.8812570608287777
1.6033333300000001 2.2229629622222222 2.1344444433333334 1.5312061037186264
2.1344444433333334 1.8688888866666669 2.1344444433333334 2.1344444433333334
1.8688888866666669 2.2229629622222222 1.7803703677777778 1.8767508253115808
1.7803703677777778 2.311481481111111 2.4 1.7131583059762243
2.2229629622222222 1.6033333300000001 2.1344444433333334 2.2083850473043296
1.6033333300000001 1.9574074055555557 1.8688888866666669 1.579130556149527
2.0459259244444445 2.1344444433333334 1.8688888866666669 2.0498479304912363
2.1344444433333334 2.1344444433333334 1.9574074055555557 2.1344444433333334
1.8688888866666669 1.6033333300000001 2.311481481111111 1.8994016573149393
1.7803703677777778 2.1344444433333334 1.9574074055555557 1.7651817783900448
1.8688888866666669 1.9574074055555557 2.4 1.8581615638171145
1.691851848888889 1.691851848888889 2.0459259244444445 1.691851848888889
1.7803703677777778 2.1344444433333334 1.691851848888889 1.7885994691400575
2.311481481111111 2.311481481111111 1.9574074055555557 2.311481481111111
2.0459259244444445 1.6033333300000001 2.4 2.0858345219855026
1.7803703677777778 2.4 1.7803703677777778 1.7803703677777778
1.6033333300000001 2.1344444433333334 1.8688888866666669 1.568860298038267
1.691851848888889 1.6033333300000001 1.8688888866666669 1.6963771851330263
1.8688888866666669 2.4 2.0459259244444445 1.8479766588805389
2.2229629622222222 2.4 2.2229629622222222 2.2229629622222222
1.6033333300000001 2.311481481111111 1.8688888866666669 1.559576326684332
1.691851848888889 1.6033333300000001 2.1344444433333334 1.7023987229183408
2.1344444433333334 2.0459259244444445 1.7803703677777778 2.126284517838755
1.691851848888889 1.691851848888889 1.6033333300000001 1.691851848888889
