in1 in2 target
3.0 3.0 0.08065690817304777
4.266666663157894 2.266666642105263 0.08119637358754783
3.933333326315789 3.7666666578947368 0.06412309888772037
3.7666666578947368 3.099999984210526 0.07548655264307666
2.766666647368421 2.766666647368421 0.08745929862901965
1.7666666368421051 3.933333326315789 0.018939696621917974
3.599999989473684 1.7666666368421051 0.09824552172362294
2.599999978947368 2.766666647368421 0.08710795174403893
3.266666652631579 3.433333321052631 0.07029668924787541
1.9333333052631576 3.599999989473684 0.03644924245231293
3.433333321052631 4.433333331578947 0.05048146229636023
4.433333331578947 2.766666647368421 0.07406473192209669
2.4333333105263155 4.433333331578947 0.03118266763429573
3.099999984210526 1.7666666368421051 0.10940164514353781
1.9333333052631576 1.5999999684210526 0.14651410007378665
3.099999984210526 3.599999989473684 0.0655699183994211
2.266666642105263 2.599999978947368 0.0911616639404441
1.9333333052631576 2.933333315789473 0.06527182089941742
4.6 1.7666666368421051 0.0805606391504545
1.5999999684210526 4.433333331578947 0.005365847367469666
3.099999984210526 1.4333333 0.11564482877159946
2.933333315789473 3.433333321052631 0.0685590483850157
4.6 2.766666647368421 0.07237709119695267
3.099999984210526 2.766666647368421 0.08641493394443367
4.433333331578947 2.933333315789473 0.07229622426643412
1.4333333 2.266666642105263 0.07971106260835763
1.5999999684210526 3.099999984210526 0.038162751806064925
1.7666666368421051 3.599999989473684 0.02831915632353067
4.433333331578947 4.266666663157894 0.05663076173484387
2.766666647368421 2.933333315789473 0.08219693997452575
4.099999994736842 3.7666666578947368 0.06380462476117392
2.599999978947368 3.933333326315789 0.04886162591997635
3.7666666578947368 3.433333321052631 0.06990982196557054
3.266666652631579 4.099999994736842 0.055556808947635136
4.433333331578947 3.933333326315789 0.06070870335614449
4.433333331578947 1.4333333 0.08540467853354738
4.099999994736842 1.4333333 0.09153505098805216
2.4333333105263155 2.933333315789473 0.07927829122126402
3.266666652631579 3.599999989473684 0.06653976048194801
1.9333333052631576 2.766666647368421 0.07411672909167241
1.4333333 2.933333315789473 0.03428503772501252
4.433333331578947 4.6 0.05252894549219314
1.7666666368421051 1.9333333052631576 0.12408075741515225
4.6 2.266666642105263 0.07681173118788352
2.09999997368421 1.9333333052631576 0.1243493678644653
2.599999978947368 3.099999984210526 0.0753773240703109
2.266666642105263 1.5999999684210526 0.13719063973211634
2.766666647368421 4.433333331578947 0.039937478143027234
2.766666647368421 3.433333321052631 0.06676492555822698
1.5999999684210526 1.5999999684210526 0.1512317058093009
3.599999989473684 1.4333333 0.10237289010905737
2.933333315789473 3.7666666578947368 0.05963439956712408
4.433333331578947 4.433333331578947 0.05457986269508967
4.266666663157894 3.266666652631579 0.0697482998899176
3.933333326315789 3.933333326315789 0.06151798091970725
2.4333333105263155 2.4333333105263155 0.09944002470701663
4.099999994736842 2.599999978947368 0.07957969599673452
1.7666666368421051 2.766666647368421 0.06625328916596872
2.4333333105263155 4.099999994736842 0.03964867702970472
2.933333315789473 1.4333333 0.12069836416755397
3.7666666578947368 1.5999999684210526 0.09677685033718426
2.09999997368421 2.766666647368421 0.07976051319670131
1.7666666368421051 2.599999978947368 0.0764605210969433
2.933333315789473 2.4333333105263155 0.09640947553310751
1.7666666368421051 4.266666663157894 0.012223762490437284
4.266666663157894 3.599999989473684 0.06549847334034187
3.266666652631579 2.4333333105263155 0.09253714866492717
4.266666663157894 4.266666663157894 0.056711888605812305
1.5999999684210526 3.933333326315789 0.012147357286982137
1.7666666368421051 2.266666642105263 0.09915194912234551
2.09999997368421 2.09999997368421 0.11522415597683716
2.766666647368421 1.9333333052631576 0.11295801240228195
1.4333333 1.4333333 0.1688167884742114
4.6 3.099999984210526 0.06910872917603932
1.9333333052631576 2.266666642105263 0.10378215877933003
2.766666647368421 2.599999978947368 0.09272146550402278
1.7666666368421051 2.4333333105263155 0.08745846638238557
2.933333315789473 4.266666663157894 0.047220403104772504
4.6 1.9333333052631576 0.07939525960068824
2.599999978947368 3.599999989473684 0.058834323481209004
3.433333321052631 1.9333333052631576 0.09916057584097043
1.9333333052631576 3.433333321052631 0.04263724013222765
1.7666666368421051 3.433333321052631 0.034169305261598386
1.9333333052631576 2.4333333105263155 0.0934576229474247
4.433333331578947 3.099999984210526 0.07047027819493297
2.09999997368421 2.599999978947368 0.08827346011527767
4.099999994736842 3.099999984210526 0.0731116711943098
3.599999989473684 2.09999997368421 0.09347967356364238
2.09999997368421 3.7666666578947368 0.038026671533174294
1.5999999684210526 4.266666663157894 0.007122490447453016
1.5999999684210526 2.266666642105263 0.09140872159593412
3.433333321052631 2.933333315789473 0.08066558340421638
1.4333333 2.09999997368421 0.09515728521420178
1.7666666368421051 2.933333315789473 0.0569000212402405
2.09999997368421 4.6 0.017249555636285375
4.6 1.4333333 0.08261695872551648
4.099999994736842 4.433333331578947 0.054229446171018256
2.266666642105263 3.933333326315789 0.03905158906220677
2.933333315789473 1.7666666368421051 0.11344420202069808
3.099999984210526 1.5999999684210526 0.11264260898674841
1.4333333 4.099999994736842 0.004653797320923768
1.4333333 4.6 0.0016144641193769783
4.433333331578947 3.433333321052631 0.06667228655150341
4.099999994736842 4.266666663157894 0.056619482432661364
1.9333333052631576 1.4333333 0.15676525499354413
3.433333321052631 3.099999984210526 0.0772973399614464
2.4333333105263155 3.933333326315789 0.0443946157945407
1.7666666368421051 4.6 0.007613352971729131
2.266666642105263 4.099999994736842 0.03428078940343341
3.266666652631579 1.5999999684210526 0.10832073947944544
2.266666642105263 3.433333321052631 0.05588742845663701
1.5999999684210526 2.599999978947368 0.06658641684921984
3.933333326315789 3.266666652631579 0.07184114365344685
2.4333333105263155 3.099999984210526 0.0728244384928178
3.7666666578947368 2.09999997368421 0.09066857769388384
2.266666642105263 3.7666666578947368 0.04424646320767123
3.433333321052631 4.266666663157894 0.05368376187091949
2.09999997368421 1.7666666368421051 0.13335462640717707
3.266666652631579 1.7666666368421051 0.10550997595126334
2.599999978947368 1.4333333 0.13180840137805477
2.599999978947368 4.099999994736842 0.04425472284141157
3.599999989473684 4.6 0.04898552634554521
1.5999999684210526 4.6 0.003998824620768741
3.433333321052631 2.766666647368421 0.08398246139215619
3.099999984210526 2.599999978947368 0.09053148402581492
3.266666652631579 2.766666647368421 0.08531873016224267
4.6 2.4333333105263155 0.07540304142988748
1.9333333052631576 4.099999994736842 0.0217781846605181
3.599999989473684 3.7666666578947368 0.06410452362222675
4.6 4.433333331578947 0.05450737164134937
3.099999984210526 3.933333326315789 0.05753917873534531
3.433333321052631 1.7666666368421051 0.10178854272449298
4.6 3.433333321052631 0.0656423634508136
2.09999997368421 4.266666663157894 0.024116189934985054
3.266666652631579 1.4333333 0.11091727825521025
3.099999984210526 4.266666663157894 0.049911583481975115
3.433333321052631 2.266666642105263 0.09344349964387323
3.933333326315789 1.7666666368421051 0.09169432627300848
1.4333333 3.7666666578947368 0.008809814210722109
2.266666642105263 4.6 0.02244909570796706
2.4333333105263155 3.599999989473684 0.05488090590689259
1.9333333052631576 4.266666663157894 0.018072200429212315
3.933333326315789 2.599999978947368 0.081520767520004
2.933333315789473 1.9333333052631576 0.10945099440803346
4.266666663157894 3.933333326315789 0.06113332331926412
1.5999999684210526 2.933333315789473 0.04644447599365994
3.266666652631579 3.099999984210526 0.07784856933581531
3.099999984210526 3.7666666578947368 0.061512278867898895
4.266666663157894 2.09999997368421 0.08283573907458097
2.09999997368421 2.266666642105263 0.10609818344645679
1.5999999684210526 3.266666652631579 0.03101936488036302
1.7666666368421051 1.7666666368421051 0.13696456336078383
2.599999978947368 1.9333333052631576 0.11637787722297166
2.266666642105263 3.266666652631579 0.06230312654383434
1.7666666368421051 2.09999997368421 0.11141289229325148
2.09999997368421 3.933333326315789 0.03287738862297229
2.766666647368421 4.266666663157894 0.043905140169652475
2.599999978947368 3.433333321052631 0.06416309790163127
2.933333315789473 2.266666642105263 0.10089936185728753
1.4333333 3.266666652631579 0.020733161724516676
2.933333315789473 4.433333331578947 0.04340468070009045
2.09999997368421 1.4333333 0.15049791186700612
2.933333315789473 1.5999999684210526 0.11720411558700634
2.766666647368421 3.099999984210526 0.07697137881799193
2.766666647368421 3.933333326315789 0.05248759798559742
4.6 4.099999994736842 0.058296888595642284
2.4333333105263155 1.4333333 0.13783674728143208
2.933333315789473 3.099999984210526 0.07780805676709596
2.266666642105263 2.266666642105263 0.10675179138578698
2.766666647368421 4.6 0.03619677384256875
2.4333333105263155 2.599999978947368 0.09263952511492966
1.9333333052631576 3.266666652631579 0.04950649145071897
4.099999994736842 1.7666666368421051 0.08867649177855406
3.266666652631579 3.266666652631579 0.07407267108941626
