in1 in2 in3 target
2.0 2.0 2.0 0.19947114020071635
1.9574074055555557 2.2229629622222222 1.8688888866666669 0.20050424711130052
1.9574074055555557 1.9574074055555557 1.8688888866666669 0.20360327519288332
2.0459259244444445 2.311481481111111 1.691851848888889 0.18625265629618973
1.7803703677777778 1.7803703677777778 2.311481481111111 0.21432625795745755
2.2229629622222222 1.8688888866666669 2.4 0.17441443938080967
2.4 2.1344444433333334 2.1344444433333334 0.16622595016726363
1.7803703677777778 2.0459259244444445 2.4 0.2196904197730582
2.2229629622222222 1.6033333300000001 2.311481481111111 0.1705852858606377
1.9574074055555557 1.9574074055555557 2.4 0.19866751807928143
2.311481481111111 1.8688888866666669 1.6033333300000001 0.17145635790208286
2.2229629622222222 2.311481481111111 1.9574074055555557 0.17720206198255864
2.4 1.8688888866666669 2.4 0.16220516471839616
2.4 1.7803703677777778 2.4 0.1607772404017049
1.691851848888889 2.311481481111111 2.4 0.23547961078788218
1.8688888866666669 2.311481481111111 2.0459259244444445 0.21132082901351332
2.1344444433333334 2.2229629622222222 1.8688888866666669 0.1843527963985098
1.8688888866666669 2.2229629622222222 2.2229629622222222 0.2134649540952552
1.8688888866666669 1.8688888866666669 2.1344444433333334 0.21132082901351332
1.8688888866666669 1.9574074055555557 1.691851848888889 0.21132082901351332
2.1344444433333334 2.4 1.691851848888889 0.17689814828935227
1.6033333300000001 1.7803703677777778 2.311481481111111 0.23553681677351915
2.1344444433333334 2.0459259244444445 1.6033333300000001 0.18293151101366356
2.2229629622222222 1.7803703677777778 2.4 0.17262604424466538
2.1344444433333334 1.7803703677777778 2.1344444433333334 0.1843527963985098
1.7803703677777778 1.6033333300000001 2.0459259244444445 0.2172601309290239
2.4 2.4 1.9574074055555557 0.16342330929422072
2.4 2.311481481111111 2.4 0.16611292714034742
1.6033333300000001 2.4 1.7803703677777778 0.2309162237361657
1.8688888866666669 1.9574074055555557 2.2229629622222222 0.21132082901351332
2.311481481111111 2.1344444433333334 1.9574074055555557 0.1720861212953748
1.7803703677777778 1.8688888866666669 1.6033333300000001 0.22159942375452252
2.2229629622222222 2.4 1.6033333300000001 0.16830157608049684
1.9574074055555557 1.8688888866666669 1.8688888866666669 0.2038115720156908
1.691851848888889 2.2229629622222222 2.1344444433333334 0.23547961078788218
2.2229629622222222 2.311481481111111 2.1344444433333334 0.17889597608438076
2.1344444433333334 1.6033333300000001 2.0459259244444445 0.18293151101366356
1.7803703677777778 1.691851848888889 1.6033333300000001 0.22380146321516778
2.311481481111111 2.2229629622222222 1.6033333300000001 0.16650051432726412
2.0459259244444445 2.0459259244444445 2.2229629622222222 0.1942648499171872
1.8688888866666669 1.6033333300000001 2.4 0.19492523986628693
2.4 1.691851848888889 1.8688888866666669 0.1657743189412538
1.7803703677777778 1.691851848888889 1.8688888866666669 0.22297314576312655
1.8688888866666669 1.6033333300000001 1.7803703677777778 0.21250933685918813
2.4 1.6033333300000001 1.691851848888889 0.16611292714034742
1.8688888866666669 1.8688888866666669 2.4 0.20501680922110163
2.311481481111111 1.7803703677777778 2.4 0.16650051432726412
1.7803703677777778 1.691851848888889 1.691851848888889 0.2240782522680291
2.2229629622222222 2.0459259244444445 2.311481481111111 0.178188219535013
1.9574074055555557 1.691851848888889 1.6033333300000001 0.20360327519288332
1.8688888866666669 2.311481481111111 1.6033333300000001 0.19867786864260226
2.4 1.8688888866666669 2.0459259244444445 0.1657743189412538
1.7803703677777778 2.4 2.2229629622222222 0.22297314576312655
1.9574074055555557 1.8688888866666669 2.1344444433333334 0.20194454607097417
2.2229629622222222 2.0459259244444445 1.6033333300000001 0.17594216044897457
2.0459259244444445 1.8688888866666669 2.2229629622222222 0.19209516172174568
1.9574074055555557 2.311481481111111 1.8688888866666669 0.19866751807928143
1.9574074055555557 2.4 2.311481481111111 0.20360327519288332
2.2229629622222222 2.0459259244444445 1.8688888866666669 0.17889597608438076
1.8688888866666669 1.9574074055555557 1.6033333300000001 0.20966807666595735
2.2229629622222222 2.4 2.1344444433333334 0.178188219535013
1.691851848888889 2.4 1.9574074055555557 0.22786996250879946
2.1344444433333334 1.691851848888889 1.691851848888889 0.18690684671951913
1.8688888866666669 1.6033333300000001 1.691851848888889 0.2132256476726268
1.691851848888889 1.6033333300000001 1.691851848888889 0.23547961078788218
2.2229629622222222 1.8688888866666669 2.311481481111111 0.17594216044897457
1.691851848888889 1.691851848888889 1.8688888866666669 0.23451467847317775
1.8688888866666669 1.691851848888889 1.7803703677777778 0.2132256476726268
2.1344444433333334 2.1344444433333334 1.8688888866666669 0.18546587064126155
1.6033333300000001 2.0459259244444445 1.6033333300000001 0.23951869079800694
1.8688888866666669 1.7803703677777778 1.6033333300000001 0.21250933685918813
2.0459259244444445 2.2229629622222222 1.7803703677777778 0.19048381308693052
2.311481481111111 2.4 2.311481481111111 0.1724650890937319
2.4 2.2229629622222222 2.4 0.1657743189412538
1.7803703677777778 1.6033333300000001 2.2229629622222222 0.21090999054780785
1.6033333300000001 1.8688888866666669 1.691851848888889 0.24730833371739816
1.9574074055555557 2.4 1.8688888866666669 0.19644546087994533
1.6033333300000001 2.2229629622222222 2.1344444433333334 0.2484416309662966
2.1344444433333334 1.7803703677777778 1.6033333300000001 0.186265035873359
1.691851848888889 2.311481481111111 2.1344444433333334 0.23451467847317775
2.2229629622222222 2.1344444433333334 2.0459259244444445 0.17932197866724464
1.691851848888889 1.9574074055555557 1.7803703677777778 0.23451467847317775
1.9574074055555557 1.7803703677777778 1.9574074055555557 0.20297966113909985
2.311481481111111 2.2229629622222222 2.1344444433333334 0.1724650890937319
1.691851848888889 1.8688888866666669 1.8688888866666669 0.23580213637703268
1.7803703677777778 2.0459259244444445 1.8688888866666669 0.22297314576312655
2.2229629622222222 1.691851848888889 2.1344444433333334 0.17594216044897457
1.7803703677777778 2.2229629622222222 1.8688888866666669 0.2196904197730582
1.7803703677777778 2.4 2.311481481111111 0.22380146321516778
2.4 2.2229629622222222 2.0459259244444445 0.1657743189412538
1.691851848888889 2.0459259244444445 2.2229629622222222 0.23451467847317775
1.8688888866666669 1.9574074055555557 2.0459259244444445 0.2132256476726268
1.691851848888889 2.1344444433333334 2.2229629622222222 0.23547961078788218
1.9574074055555557 1.6033333300000001 2.2229629622222222 0.1938514137475976
2.4 1.9574074055555557 1.9574074055555557 0.16622595016726363
2.311481481111111 2.4 2.1344444433333334 0.17145635790208286
2.1344444433333334 2.1344444433333334 2.2229629622222222 0.18674618697893255
1.6033333300000001 1.691851848888889 1.9574074055555557 0.2454309814874624
2.2229629622222222 1.9574074055555557 1.7803703677777778 0.17889597608438076
2.4 2.2229629622222222 2.1344444433333334 0.16611292714034742
1.9574074055555557 2.2229629622222222 2.311481481111111 0.20360327519288335
1.6033333300000001 1.8688888866666669 2.1344444433333334 0.2454309814874624
