in1 in2 in3 target
4.0 1.5 2 3.2
3.9574074055555557 1.811481481111111 1.6033333300000001 2.956785749889623
3.6918518488888887 1.2803703677777778 2.1344444433333334 3.2677226535614854
4.4 1.191851848888889 2.1344444433333334 2.9274070611153022
3.60333333 1.3688888866666669 2.311481481111111 3.7275656091678044
3.6918518488888887 1.2803703677777778 2.4 3.6742743026377314
3.9574074055555557 1.2803703677777778 2.311481481111111 3.4170143341561685
4.045925924444445 1.7229629622222222 1.9574074055555557 3.409234454285352
4.3114814811111115 1.3688888866666669 1.6033333300000001 2.3492011681788125
4.222962962222223 1.6344444433333334 2.311481481111111 3.7709989754235123
3.9574074055555557 1.1033333300000001 2.311481481111111 3.205058344315414
3.7803703677777776 1.7229629622222222 2.311481481111111 4.247217188615091
4.134444443333334 1.2803703677777778 2.0459259244444445 2.9637517618194327
3.7803703677777776 1.2803703677777778 2.1344444433333334 3.227596210098107
3.7803703677777776 1.811481481111111 1.691851848888889 3.248444663140819
4.3114814811111115 1.7229629622222222 2.2229629622222222 3.702605785849666
3.9574074055555557 1.811481481111111 1.691851848888889 3.120027098619024
3.9574074055555557 1.5459259244444445 1.7803703677777778 2.921710547339182
4.222962962222223 1.4574074055555557 1.8688888866666669 2.853766047070344
4.4 1.3688888866666669 1.6033333300000001 2.3274193482936814
4.222962962222223 1.1033333300000001 2.4 3.248818707403332
4.134444443333334 1.191851848888889 2.311481481111111 3.2477114852700226
4.134444443333334 1.7229629622222222 1.6033333300000001 2.7488880296005047
3.868888886666667 1.5459259244444445 2.311481481111111 3.849766509170489
4.222962962222223 1.4574074055555557 2.1344444433333334 3.259265505402435
3.6918518488888887 1.3688888866666669 2.311481481111111 3.673604494988985
4.4 1.6344444433333334 1.7803703677777778 2.832569969291856
3.7803703677777776 1.5459259244444445 2.0459259244444445 3.461423157113747
3.9574074055555557 1.5459259244444445 2.2229629622222222 3.6480355158773867
3.6918518488888887 1.4574074055555557 1.9574074055555557 3.2341185169270474
4.3114814811111115 1.7229629622222222 1.6033333300000001 2.6705398898635178
3.868888886666667 1.7229629622222222 2.2229629622222222 4.007778927522725
4.222962962222223 1.2803703677777778 1.9574074055555557 2.809107516700326
4.222962962222223 1.4574074055555557 1.9574074055555557 2.9889325331810412
3.9574074055555557 1.9 1.9574074055555557 3.7650581705489405
3.60333333 1.2803703677777778 1.7803703677777778 2.7616746329097603
4.045925924444445 1.3688888866666669 2.4 3.6272274464783543
4.3114814811111115 1.7229629622222222 1.9574074055555557 3.260291830427031
3.868888886666667 1.3688888866666669 2.0459259244444445 3.1661840288105356
3.60333333 1.4574074055555557 1.9574074055555557 3.2867822996514438
4.045925924444445 1.1033333300000001 2.1344444433333334 2.934760361958685
3.60333333 1.5459259244444445 1.9574074055555557 3.4281938160529797
3.9574074055555557 1.7229629622222222 1.9574074055555557 3.466749234041824
3.9574074055555557 1.4574074055555557 1.6033333300000001 2.53801727748642
4.3114814811111115 1.1033333300000001 2.1344444433333334 2.8685139390164833
4.045925924444445 1.2803703677777778 2.2229629622222222 3.252129018436764
4.4 1.5459259244444445 2.1344444433333334 3.290578766368763
3.60333333 1.3688888866666669 1.9574074055555557 3.156574944555455
3.868888886666667 1.2803703677777778 1.691851848888889 2.528700014424599
4.3114814811111115 1.5459259244444445 2.1344444433333334 3.3275837354662023
4.134444443333334 1.2803703677777778 2.1344444433333334 3.091980703628179
3.868888886666667 1.191851848888889 2.2229629622222222 3.212655102879115
3.868888886666667 1.2803703677777778 2.311481481111111 3.454819793155381
3.868888886666667 1.3688888866666669 1.7803703677777778 2.7552220520184365
3.9574074055555557 1.1033333300000001 1.7803703677777778 2.4686292967725394
4.222962962222223 1.5459259244444445 1.691851848888889 2.668856498659338
4.3114814811111115 1.9 1.691851848888889 3.0248575294499402
4.134444443333334 1.1033333300000001 2.0459259244444445 2.790648957929089
3.6918518488888887 1.3688888866666669 1.8688888866666669 2.97019840773001
4.4 1.4574074055555557 2.0459259244444445 3.059232217382484
4.3114814811111115 1.1033333300000001 1.8688888866666669 2.5116295899012635
4.4 1.191851848888889 2.311481481111111 3.1702147275731107
3.7803703677777776 1.6344444433333334 2.311481481111111 4.072021311323581
3.6918518488888887 1.9 1.6033333300000001 3.303436677767844
4.045925924444445 1.6344444433333334 1.691851848888889 2.8385485475861407
4.222962962222223 1.191851848888889 2.2229629622222222 3.097045903253858
3.7803703677777776 1.5459259244444445 1.6033333300000001 2.71261781803821
3.7803703677777776 1.3688888866666669 1.8688888866666669 2.929772516672434
4.045925924444445 1.5459259244444445 2.4 3.884088887466666
4.3114814811111115 1.4574074055555557 2.4 3.6255385392029384
3.60333333 1.4574074055555557 2.1344444433333334 3.584054191286886
3.9574074055555557 1.3688888866666669 1.6033333300000001 2.451225729086008
3.6918518488888887 1.9 2.1344444433333334 4.397714392156434
4.222962962222223 1.2803703677777778 2.0459259244444445 2.9361418970098168
4.045925924444445 1.4574074055555557 2.0459259244444445 3.197838716161048
4.134444443333334 1.4574074055555557 1.9574074055555557 3.0230407936217993
3.60333333 1.811481481111111 1.8688888866666669 3.7582513417995065
3.60333333 1.811481481111111 2.4 4.826291859654885
3.9574074055555557 1.1033333300000001 1.8688888866666669 2.591367471363019
3.7803703677777776 1.4574074055555557 2.311481481111111 3.7616855020797373
3.60333333 1.5459259244444445 1.7803703677777778 3.118132008582777
3.6918518488888887 1.2803703677777778 1.691851848888889 2.5901365717677414
