in1 in2 target
3.0 3.0 1.0
4.373684205263158 2.9122806842105264 1.5018072361554653
2.4947368210526317 2.9122806842105264 0.8566265039555814
2.4947368210526317 4.582456136842105 0.544410409298936
2.9122806842105264 2.703508752631579 1.0772225839386427
5.0 1.0333333 4.838709833506768
1.2421052315789474 4.791228068421053 0.25924569105062084
3.538596478947369 1.2421052315789474 2.8488701190390713
1.0333333 1.0333333 1.0
5.0 3.747368410526316 1.3342696666692968
3.1210526157894742 3.1210526157894742 1.0
1.8684210263157897 3.747368410526316 0.49859549999605485
2.4947368210526317 4.164912273684211 0.5989890439747078
4.164912273684211 3.1210526157894742 1.334457564929802
1.4508771631578947 2.2859648894736844 0.6346891721035757
2.077192957894737 4.373684205263158 0.474929798405451
1.8684210263157897 2.2859648894736844 0.8173445860517878
2.4947368210526317 3.9561403421052637 0.6305986656997753
1.8684210263157897 4.373684205263158 0.4271961437150375
4.164912273684211 4.373684205263158 0.9522663453095864
4.791228068421053 3.329824547368421 1.4388830403114143
5.0 1.8684210263157897 2.676056375719104
3.329824547368421 4.582456136842105 0.7266462455793616
3.747368410526316 2.703508752631579 1.3861129196932134
1.8684210263157897 4.582456136842105 0.40773353208861685
1.4508771631578947 4.582456136842105 0.316615613948404
2.703508752631579 3.9561403421052637 0.6833702848855217
2.9122806842105264 2.2859648894736844 1.273983120922318
2.703508752631579 5.0 0.5407017505263159
2.077192957894737 4.582456136842105 0.4532924911587232
1.8684210263157897 1.4508771631578947 1.287787190921865
3.538596478947369 3.747368410526316 0.9442883888884507
4.164912273684211 2.077192957894737 2.0050675878977584
2.4947368210526317 2.077192957894737 1.2010135175795518
1.6596490947368423 3.329824547368421 0.49841938250124085
1.0333333 3.9561403421052637 0.2611973313995506
1.6596490947368423 3.1210526157894742 0.5317594090982769
4.373684205263158 1.4508771631578947 3.0145103364530548
1.4508771631578947 1.2421052315789474 1.1680791017308245
1.4508771631578947 2.4947368210526317 0.5815752390850231
4.791228068421053 1.0333333 4.636672473848518
3.1210526157894742 3.329824547368421 0.9373024228126553
