in1 in2 in3 target
2.0 2.0 2.0 8.0
1.6033333300000001 2.311481481111111 1.9574074055555557 7.25429923843833
1.691851848888889 2.0459259244444445 1.6033333300000001 5.549783693059528
2.4 1.6033333300000001 2.2229629622222222 8.553961460847407
2.0459259244444445 1.7803703677777778 1.8688888866666669 6.807438778465356
1.8688888866666669 2.4 2.4 10.7647999872
2.1344444433333334 2.0459259244444445 2.1344444433333334 9.320937927762154
2.1344444433333334 2.311481481111111 1.9574074055555557 9.65731729643637
2.4 1.9574074055555557 1.7803703677777778 8.363784342047737
2.311481481111111 1.6033333300000001 2.0459259244444445 7.582355534915404
1.8688888866666669 2.0459259244444445 2.0459259244444445 7.822819188635865
1.6033333300000001 1.6033333300000001 1.6033333300000001 4.121653344663593
2.311481481111111 2.2229629622222222 2.1344444433333334 10.967496395219289
2.311481481111111 2.4 2.2229629622222222 12.332010528894155
2.4 2.1344444433333334 1.691851848888889 8.666793066729877
2.4 1.691851848888889 2.2229629622222222 9.026217594353252
1.6033333300000001 1.6033333300000001 2.2229629622222222 5.714521464046725
2.4 2.2229629622222222 2.4 12.804266662399998
2.1344444433333334 2.2229629622222222 2.2229629622222222 10.54749452855611
1.6033333300000001 2.0459259244444445 1.691851848888889 5.549783693059528
2.1344444433333334 2.311481481111111 1.8688888866666669 9.220590930175398
1.7803703677777778 2.4 1.7803703677777778 7.607324751506832
2.2229629622222222 1.9574074055555557 1.8688888866666669 8.131991862262355
1.6033333300000001 1.691851848888889 2.1344444433333334 5.7898992450420526
2.311481481111111 1.8688888866666669 1.7803703677777778 7.691025604699302
1.7803703677777778 1.8688888866666669 2.2229629622222222 7.3964966626213196
1.691851848888889 1.9574074055555557 1.9574074055555557 6.482235194590836
2.1344444433333334 2.0459259244444445 2.0459259244444445 8.93438506029456
2.311481481111111 1.9574074055555557 1.9574074055555557 8.856311277103691
1.9574074055555557 1.8688888866666669 2.4 8.779624672612346
1.691851848888889 2.2229629622222222 1.691851848888889 6.362926218949987
1.8688888866666669 1.7803703677777778 2.311481481111111 7.691025604699302
2.0459259244444445 1.691851848888889 2.1344444433333334 7.388173590424178
2.1344444433333334 2.0459259244444445 1.8688888866666669 8.161279325359368
1.9574074055555557 2.1344444433333334 2.4 10.027145664306174
1.7803703677777778 1.9574074055555557 2.311481481111111 8.05530525777101
2.0459259244444445 2.311481481111111 1.9574074055555557 9.25681428677003
2.2229629622222222 2.4 1.9574074055555557 10.442985994870781
1.9574074055555557 2.1344444433333334 1.8688888866666669 7.8081754570873585
1.691851848888889 1.7803703677777778 2.1344444433333334 6.429208983194902
1.691851848888889 1.6033333300000001 1.9574074055555557 5.309668141077001
2.0459259244444445 2.2229629622222222 1.6033333300000001 7.291988128935993
2.2229629622222222 1.9574074055555557 2.0459259244444445 8.902323239798497
2.2229629622222222 2.4 2.311481481111111 12.332010528894155
1.6033333300000001 1.8688888866666669 2.311481481111111 6.926242941961254
2.311481481111111 2.4 2.4 13.314133331199999
2.2229629622222222 2.311481481111111 1.691851848888889 8.693306172427842
2.1344444433333334 2.1344444433333334 1.6033333300000001 7.304551092435215
2.1344444433333334 2.1344444433333334 1.8688888866666669 8.51438319363138
2.311481481111111 1.8688888866666669 1.691851848888889 7.308634273330279
2.4 2.311481481111111 2.4 13.314133331199999
2.0459259244444445 1.7803703677777778 1.7803703677777778 6.485009551989883
2.2229629622222222 2.1344444433333334 1.691851848888889 8.027483328577027
1.9574074055555557 1.8688888866666669 1.8688888866666669 6.836726241562371
2.0459259244444445 2.2229629622222222 2.2229629622222222 10.110074572945374
1.691851848888889 2.0459259244444445 2.2229629622222222 7.694571906651619
1.9574074055555557 1.691851848888889 2.2229629622222222 7.361660484726211
1.6033333300000001 2.2229629622222222 1.691851848888889 6.030014797024579
2.1344444433333334 2.4 1.8688888866666669 9.573694798447407
1.8688888866666669 1.9574074055555557 2.4 8.779624672612346
2.0459259244444445 1.7803703677777778 1.6033333300000001 5.8401510990389385
1.691851848888889 2.4 1.9574074055555557 7.947944011483129
1.7803703677777778 1.9574074055555557 1.9574074055555557 6.821388920664101
1.9574074055555557 1.6033333300000001 2.1344444433333334 6.69869035347795
1.691851848888889 2.1344444433333334 1.9574074055555557 7.068518721347752
1.691851848888889 2.0459259244444445 1.7803703677777778 6.16258032551441
1.7803703677777778 1.8688888866666669 1.9574074055555557 6.512909836387373
1.691851848888889 2.1344444433333334 2.0459259244444445 7.388173590424177
1.9574074055555557 2.0459259244444445 1.8688888866666669 7.484359051912363
1.9574074055555557 2.4 2.2229629622222222 10.442985994870783
2.0459259244444445 2.2229629622222222 2.4 10.915242128376624
2.311481481111111 1.691851848888889 2.4 9.385642121976625
1.8688888866666669 1.9574074055555557 1.6033333300000001 5.865277026037381
1.8688888866666669 1.8688888866666669 1.6033333300000001 5.600035547056413
1.9574074055555557 2.1344444433333334 2.2229629622222222 9.28748892856657
1.6033333300000001 1.691851848888889 1.9574074055555557 5.309668141077001
2.1344444433333334 1.7803703677777778 2.1344444433333334 8.11110582656599
1.6033333300000001 1.9574074055555557 1.8688888866666669 5.865277026037381
1.6033333300000001 1.691851848888889 2.2229629622222222 6.030014797024578
1.6033333300000001 2.311481481111111 2.0459259244444445 7.582355534915404
1.691851848888889 1.691851848888889 2.1344444433333334 6.1095541141184775
1.8688888866666669 1.9574074055555557 2.311481481111111 8.45580826743735
1.8688888866666669 2.0459259244444445 2.4 9.176659735529878
2.2229629622222222 2.311481481111111 2.0459259244444445 10.512658350661
2.2229629622222222 2.0459259244444445 1.9574074055555557 8.902323239798497
1.8688888866666669 2.4 1.7803703677777778 7.985554546777284
2.311481481111111 2.0459259244444445 2.0459259244444445 9.675428974733688
2.4 1.8688888866666669 1.691851848888889 7.588519483859754
1.6033333300000001 2.2229629622222222 2.1344444433333334 7.6074814619138476
2.4 2.311481481111111 2.0459259244444445 11.349887726588312
1.691851848888889 2.2229629622222222 2.1344444433333334 8.027483328577027
2.0459259244444445 1.691851848888889 1.8688888866666669 6.468978641741853
1.8688888866666669 1.691851848888889 2.311481481111111 7.308634273330278
2.1344444433333334 2.2229629622222222 1.9574074055555557 9.28748892856657
1.9574074055555557 1.8688888866666669 1.691851848888889 6.1890934312123775
2.0459259244444445 2.0459259244444445 2.311481481111111 9.675428974733688
2.2229629622222222 2.1344444433333334 2.311481481111111 10.967496395219289
1.9574074055555557 2.4 1.691851848888889 7.947944011483129
1.691851848888889 2.311481481111111 1.9574074055555557 7.654802248104669
2.311481481111111 1.7803703677777778 2.4 9.876703523129548
1.9574074055555557 1.691851848888889 1.7803703677777778 5.895951667833918
2.0459259244444445 1.691851848888889 2.0459259244444445 7.081775274196736
2.311481481111111 1.9574074055555557 1.7803703677777778 8.05530525777101
1.8688888866666669 1.6033333300000001 2.1344444433333334 6.3957599839993176
1.691851848888889 2.4 2.0459259244444445 8.307368539106502
1.8688888866666669 1.7803703677777778 1.691851848888889 5.629323010153426
1.7803703677777778 1.691851848888889 1.691851848888889 5.096065694792442
2.311481481111111 1.6033333300000001 1.691851848888889 6.270130349007104
2.311481481111111 1.691851848888889 2.2229629622222222 8.693306172427842
1.691851848888889 2.4 2.4 9.7450666496
1.6033333300000001 1.9574074055555557 1.691851848888889 5.309668141077001
1.7803703677777778 1.9574074055555557 2.1344444433333334 7.438347089217555
2.4 1.7803703677777778 1.691851848888889 7.229094956236379
2.311481481111111 1.6033333300000001 1.9574074055555557 7.25429923843833
2.0459259244444445 2.1344444433333334 1.691851848888889 7.388173590424178
2.4 1.9574074055555557 1.9574074055555557 9.195465003176956
1.691851848888889 1.8688888866666669 1.6033333300000001 5.069552589094475
1.691851848888889 2.311481481111111 1.6033333300000001 6.270130349007104
2.311481481111111 2.0459259244444445 2.1344444433333334 10.094043662697343
2.4 1.9574074055555557 1.8688888866666669 8.779624672612348
2.4 2.1344444433333334 1.7803703677777778 9.120243932588641
2.4 2.2229629622222222 2.0459259244444445 10.915242128376626
1.691851848888889 1.6033333300000001 1.8688888866666669 5.069552589094475
1.6033333300000001 2.0459259244444445 2.311481481111111 7.582355534915405
2.311481481111111 1.691851848888889 2.311481481111111 9.039474147202235
1.7803703677777778 2.0459259244444445 2.0459259244444445 7.4522972314163
1.691851848888889 1.6033333300000001 2.311481481111111 6.270130349007104
2.2229629622222222 2.0459259244444445 1.7803703677777778 8.097155684367245
1.9574074055555557 1.8688888866666669 2.2229629622222222 8.131991862262355
1.9574074055555557 2.2229629622222222 2.4 10.442985994870781
1.8688888866666669 2.4 2.311481481111111 10.36776492428247
1.7803703677777778 2.2229629622222222 2.2229629622222222 8.79781470611317
2.311481481111111 2.2229629622222222 1.6033333300000001 8.238468127869554
1.7803703677777778 1.6033333300000001 2.2229629622222222 6.345508130002432
1.7803703677777778 1.691851848888889 2.0459259244444445 6.16258032551441
2.0459259244444445 1.6033333300000001 1.7803703677777778 5.8401510990389385
2.0459259244444445 2.1344444433333334 2.311481481111111 10.094043662697343
1.7803703677777778 1.691851848888889 2.311481481111111 6.962466298555887
1.9574074055555557 1.6033333300000001 1.9574074055555557 6.143081468517571
2.1344444433333334 2.1344444433333334 2.0459259244444445 9.320937927762154
2.4 2.311481481111111 2.311481481111111 12.823071930047078
1.9574074055555557 2.2229629622222222 2.311481481111111 10.05782030610271
2.311481481111111 2.2229629622222222 2.311481481111111 11.877172484335867
2.0459259244444445 1.8688888866666669 2.311481481111111 8.838199598806375
2.0459259244444445 2.0459259244444445 2.1344444433333334 8.934385060294558
2.2229629622222222 2.2229629622222222 1.8688888866666669 9.235234661723906
2.311481481111111 2.4 1.8688888866666669 10.36776492428247
2.1344444433333334 2.4 1.691851848888889 8.666793066729877
1.691851848888889 2.2229629622222222 1.6033333300000001 6.030014797024578
1.8688888866666669 1.6033333300000001 2.311481481111111 6.926242941961254
1.691851848888889 2.311481481111111 1.691851848888889 6.616298323781495
