in1 in2 in3 target
2.0 1.5 4 2.1574395598823743
1.8688888866666669 1.9 4.3114814811111115 2.0819507109228685
1.8688888866666669 1.5459259244444445 3.868888886666667 2.0387162840892503
1.9574074055555557 1.3688888866666669 3.868888886666667 2.092781779986404
2.2229629622222222 1.3688888866666669 4.134444443333334 2.355837249813144
1.8688888866666669 1.6344444433333334 4.134444443333334 2.0346258154153647
2.1344444433333334 1.9 4.045925924444445 2.417606819029634
2.0459259244444445 1.191851848888889 4.4 2.125384679829624
1.9574074055555557 1.1033333300000001 4.222962962222223 2.0278429636801794
2.2229629622222222 1.1033333300000001 4.134444443333334 2.306614005189116
1.691851848888889 1.7229629622222222 4.3114814811111115 1.8456297011245535
1.6033333300000001 1.7229629622222222 4.4 1.7424827648172092
2.4 1.4574074055555557 3.9574074055555557 2.581429064087042
2.4 1.9 3.60333333 2.824573947802282
1.8688888866666669 1.811481481111111 4.134444443333334 2.079073065270635
2.2229629622222222 1.811481481111111 4.222962962222223 2.4608712189462882
1.9574074055555557 1.9 3.7803703677777776 2.2641518557861087
2.2229629622222222 1.191851848888889 3.60333333 2.3555482709378692
2.4 1.1033333300000001 4.4 2.47921100139701
2.0459259244444445 1.3688888866666669 4.045925924444445 2.1741466695892555
1.9574074055555557 1.4574074055555557 3.7803703677777776 2.121391871830736
1.9574074055555557 1.9 3.6918518488888887 2.2829511253738155
2.2229629622222222 1.811481481111111 3.7803703677777776 2.5326673108706674
1.691851848888889 1.6344444433333334 4.134444443333334 1.8418887672595545
1.8688888866666669 1.191851848888889 4.045925924444445 1.955668560654331
1.691851848888889 1.1033333300000001 4.045925924444445 1.7585017689997033
1.9574074055555557 1.2803703677777778 3.6918518488888887 2.0869318226301736
2.1344444433333334 1.4574074055555557 4.045925924444445 2.2880432790690413
2.311481481111111 1.7229629622222222 4.134444443333334 2.5428040664333165
2.4 1.9 3.868888886666667 2.7551218301304985
2.0459259244444445 1.7229629622222222 4.134444443333334 2.250672913805015
2.1344444433333334 1.6344444433333334 4.045925924444445 2.3333102570726494
2.311481481111111 1.811481481111111 4.222962962222223 2.558863258930463
2.4 1.5459259244444445 4.4 2.5634305197226213
1.6033333300000001 1.9 4.4 1.7776089089192995
2.1344444433333334 1.6344444433333334 4.222962962222223 2.314854898680088
1.8688888866666669 1.1033333300000001 3.60333333 1.9631848562783356
2.0459259244444445 1.1033333300000001 3.60333333 2.149154409655908
1.8688888866666669 1.1033333300000001 4.4 1.9305707867552542
2.2229629622222222 1.1033333300000001 3.9574074055555557 2.314745903496762
1.9574074055555557 1.1033333300000001 3.60333333 2.056169632967122
2.2229629622222222 1.6344444433333334 3.9574074055555557 2.440866449485634
2.0459259244444445 1.5459259244444445 3.868888886666667 2.2318408161999996
2.4 1.811481481111111 4.222962962222223 2.656855298914638
1.8688888866666669 1.191851848888889 3.9574074055555557 1.959885369276001
1.8688888866666669 1.5459259244444445 4.3114814811111115 2.002009329058051
2.2229629622222222 1.9 3.60333333 2.6162180291759487
2.311481481111111 1.1033333300000001 3.60333333 2.428108739722267
1.691851848888889 1.1033333300000001 3.868888886666667 1.765152080328472
2.0459259244444445 1.4574074055555557 3.6918518488888887 2.226778454970505
1.9574074055555557 1.2803703677777778 4.222962962222223 2.0540949815185177
1.8688888866666669 1.7229629622222222 3.868888886666667 2.087298432996323
2.311481481111111 1.191851848888889 4.045925924444445 2.418812425604614
2.1344444433333334 1.9 3.9574074055555557 2.4332277007915777
