in1 in2 in3 target
0.05 2.0 0.05 -0.0018844221105527642
0.2729629622222223 2.2229629622222222 0.18444444333333337 -0.03142284694906943
-0.08111111333333332 1.7803703677777778 -0.16962963222222222 -0.012917373630467544
0.18444444333333337 1.7803703677777778 0.36148148111111117 -0.06428909075674602
0.45 2.2229629622222222 0.36148148111111117 -0.1034074899371704
0.18444444333333337 2.1344444433333334 0.0074074055555555796 -0.0009165757391366501
-0.34666667 2.0459259244444445 -0.16962963222222222 -0.04073378765455847
-0.34666667 2.1344444433333334 -0.08111111333333332 -0.017895487662068416
0.2729629622222223 2.1344444433333334 0.2729629622222223 -0.050440388140208986
-0.34666667 1.6033333300000001 -0.2581481511111111 -0.10093789949764251
0.09592592444444448 1.7803703677777778 0.0074074055555555796 -0.0006790297094326555
-0.16962963222222222 1.6033333300000001 -0.34666667 -0.0674811205829607
0.18444444333333337 2.4 -0.2581481511111111 0.02526495218606464
-0.08111111333333332 1.9574074055555557 0.36148148111111117 0.022772820065807258
0.18444444333333337 1.6033333300000001 0.36148148111111117 -0.07927027352263503
0.36148148111111117 2.4 0.18444444333333337 -0.03602799669335109
0.2729629622222223 1.6033333300000001 -0.34666667 0.11352953392643785
-0.34666667 1.9574074055555557 -0.2581481511111111 -0.06772350866578548
-0.34666667 1.8688888866666669 -0.16962963222222222 -0.04881661289692978
0.09592592444444448 2.4 -0.34666667 0.017487711233433446
-0.08111111333333332 1.8688888866666669 0.09592592444444448 0.006629217161408038
-0.16962963222222222 2.0459259244444445 0.09592592444444448 0.011467639210314073
0.2729629622222223 2.311481481111111 0.2729629622222223 -0.04300978717171184
-0.16962963222222222 1.8688888866666669 0.18444444333333337 0.026425088564662302
-0.34666667 2.1344444433333334 -0.2581481511111111 -0.05695504430089189
0.2729629622222223 2.1344444433333334 0.18444444333333337 -0.034083192958845716
-0.2581481511111111 1.8688888866666669 0.18444444333333337 0.03986758415486876
0.36148148111111117 1.691851848888889 -0.16962963222222222 0.0666766975667423
-0.34666667 2.2229629622222222 -0.34666667 -0.07051483932349038
0.36148148111111117 1.691851848888889 -0.2581481511111111 0.10147086905488402
0.0074074055555555796 1.6033333300000001 -0.16962963222222222 0.0014674498742780853
0.45 1.9574074055555557 0.45 -0.1660276636530252
-0.34666667 1.691851848888889 -0.08111111333333332 -0.028483187411294714
0.0074074055555555796 2.1344444433333334 0.18444444333333337 -0.0009003369250128816
0.36148148111111117 1.8688888866666669 0.09592592444444448 -0.030900538782088708
0.2729629622222223 1.9574074055555557 0.36148148111111117 -0.07942697206999073
0.45 1.6033333300000001 -0.08111111333333332 0.04460290218912951
-0.34666667 2.0459259244444445 -0.2581481511111111 -0.061990065255823366
-0.2581481511111111 1.6033333300000001 0.2729629622222223 0.08016363236741951
0.09592592444444448 1.691851848888889 -0.08111111333333332 0.008233776419676736
-0.08111111333333332 1.8688888866666669 0.2729629622222223 0.018863834402141417
0.09592592444444448 2.4 0.18444444333333337 -0.009304359036375527
0.36148148111111117 2.311481481111111 -0.34666667 0.07300090996750257
-0.2581481511111111 2.1344444433333334 0.45 0.07456999432610192
-0.16962963222222222 2.1344444433333334 0.45 0.04942658919785493
0.18444444333333337 2.4 -0.08111111333333332 0.007938342348394732
-0.16962963222222222 2.311481481111111 -0.08111111333333332 -0.007596566857749383
0.18444444333333337 1.7803703677777778 -0.16962963222222222 0.030168446769243597
0.18444444333333337 2.311481481111111 -0.34666667 0.03657658857228371
0.45 1.6033333300000001 0.18444444333333337 -0.1014257741909733
0.2729629622222223 1.8688888866666669 0.09592592444444448 -0.02312136330957281
-0.08111111333333332 1.7803703677777778 0.45 0.03426770463131907
0.0074074055555555796 1.691851848888889 -0.2581481511111111 0.002005642642419204
0.18444444333333337 2.2229629622222222 0.45 -0.051335761118323144
0.2729629622222223 1.6033333300000001 0.09592592444444448 -0.03141468862189859
0.09592592444444448 1.9574074055555557 0.09592592444444448 -0.007274730467040427
0.09592592444444448 2.0459259244444445 0.2729629622222223 -0.018948170313577734
0.18444444333333337 2.311481481111111 0.09592592444444448 -0.010121085686779227
0.09592592444444448 1.8688888866666669 0.45 -0.03743595519227615
0.2729629622222223 1.9574074055555557 -0.2581481511111111 0.056721926459960284
-0.08111111333333332 2.2229629622222222 0.18444444333333337 0.00900936823949409
0.09592592444444448 1.6033333300000001 0.0074074055555555796 -0.0008372629035988319
-0.2581481511111111 1.691851848888889 0.0074074055555555796 0.0019537220091298173
0.18444444333333337 1.6033333300000001 0.2729629622222223 -0.05985880275358636
0.09592592444444448 1.6033333300000001 0.36148148111111117 -0.04085843986836969
0.45 1.8688888866666669 -0.08111111333333332 0.03282795250936589
-0.16962963222222222 2.4 -0.34666667 -0.030116704232788456
-0.34666667 1.691851848888889 -0.2581481511111111 -0.0906519694503475
0.36148148111111117 1.6033333300000001 -0.08111111333333332 0.035500113594502995
-0.16962963222222222 2.0459259244444445 -0.08111111333333332 -0.009696575655022853
-0.16962963222222222 2.1344444433333334 0.36148148111111117 0.03970399259891344
0.09592592444444448 1.9574074055555557 -0.16962963222222222 0.012864195584109691
0.45 1.9574074055555557 0.2729629622222223 -0.10070978418125456
